code6,name,final_status,growth_profile,final_score,growth_core,quality_score,balance_score,news_news_score,current_revenue_growth,current_profit_growth,revenue_acceleration,profit_acceleration,persistence_score,cash_margin,cash_to_profit,current_roe,current_net_margin,current_debt_ratio,news_news_count,news_positive_articles,news_negative_articles,news_positive_groups,news_negative_groups,low_base_flag,cash_mismatch_flag,high_debt_flag,factor_status,factor_coverage
603507,振江股份,加速/反转观察,反转/低基数,73.1543,93.8673,65.1626,26.9983,,56.1044,854.7462,55.4543,892.2271,66.6667,0.1277,2.4401,5.81,5.3531,73.0017,0,0,0,[],[],True,False,True,有效,1.0
603992,松霖科技,加速/反转观察,加速成长,73.1511,84.9479,52.0369,79.989,,43.9553,66.1768,57.0543,120.1631,66.6667,0.062,0.6579,4.57,9.4246,20.011,0,0,0,[],[],False,False,False,有效,1.0
002077,大港股份,观察,增速观察,72.98,75.3766,64.8758,81.9986,,45.5539,71.7438,39.955,-53.1351,66.6667,0.2468,1.0552,1.62,24.6109,18.0014,0,0,0,[],[],False,False,False,有效,1.0
601600,中国铝业,成长质量优先,持续成长,72.9666,72.9415,80.8681,57.2386,,7.7353,67.9069,6.0416,65.6525,100.0,0.2094,2.2123,14.67,17.1403,42.7614,0,0,0,[],[],False,False,False,有效,1.0
600546,山煤国际,加速/反转观察,加速成长,72.9324,77.1499,77.674,50.7965,,21.6252,54.1291,52.3704,102.7076,33.3333,0.2473,2.5364,6.06,13.8789,49.2035,0,0,0,[],[],False,False,False,有效,1.0
603193,润本股份,成长质量优先,持续成长,72.9296,67.1094,72.2246,91.7999,,17.7365,20.0324,0.5449,15.255,100.0,0.1789,0.8378,9.72,21.3585,8.2001,0,0,0,[],[],False,False,False,有效,1.0
600816,建元信托,基础数据不足,反转/低基数,72.8548,89.9788,54.1409,58.9105,,,2559.0805,,2438.9317,50.0,,0.1654,7.28,,41.0895,0,0,0,[],[],True,False,False,基础数据不足,0.6
601156,东航物流,成长质量优先,持续成长,72.8532,72.9363,78.8144,60.6815,,26.6169,10.055,25.7491,10.0363,100.0,0.2834,2.8474,6.95,11.2113,39.3185,0,0,0,[],[],False,False,False,有效,1.0
002067,景兴纸业,加速/反转观察,加速成长,72.851,81.1912,63.3108,66.9108,,20.222,152.9518,10.5057,175.1317,66.6667,0.19,4.314,2.07,4.5121,33.0892,0,0,0,[],[],False,False,False,有效,1.0
601101,昊华能源,加速/反转观察,加速成长,72.8392,73.4239,81.1378,54.4879,,9.4584,66.1378,21.614,116.7041,50.0,0.3373,2.1792,6.03,20.5754,45.5121,0,0,0,[],[],False,False,False,有效,1.0
603435,嘉德利,观察,增速观察,72.8035,68.2315,73.11,85.9068,,21.345,8.706,18.1677,6.3519,83.3333,0.2032,0.6673,8.51,30.4526,14.0932,0,0,0,[],[],False,False,False,有效,0.9
600176,中国巨石,加速/反转观察,加速成长,72.7775,75.7467,74.6491,60.1266,,22.5026,73.8719,3.4238,39.487,83.3333,0.2172,0.8263,9.06,27.1428,39.8734,0,0,0,[],[],False,False,False,有效,1.0
603155,新亚强,加速/反转观察,加速成长,72.6197,74.7593,60.8516,89.7369,,27.3043,22.4153,45.1598,50.8053,50.0,0.1505,0.8525,3.14,17.6965,10.2631,0,0,0,[],[],False,False,False,有效,1.0
002064,华峰化学,加速/反转观察,加速成长,72.6129,79.1268,61.5176,75.2619,,16.7264,101.6448,26.8751,117.9696,50.0,0.0969,0.6924,7.03,14.0063,24.7381,0,0,0,[],[],False,False,False,有效,1.0
603738,泰晶科技,加速/反转观察,加速成长,72.5717,77.7272,60.5058,81.2368,,18.9069,129.9274,3.9633,170.2976,66.6667,0.1472,1.5845,2.8,9.5311,18.7632,0,0,0,[],[],False,False,False,有效,1.0
600316,洪都航空,成长质量优先,持续成长,72.5569,93.1852,60.2659,35.2539,,79.9664,171.9326,38.1338,170.5978,100.0,0.3537,80.2115,0.22,0.441,64.7461,0,0,0,[],[],False,False,False,有效,1.0
002832,比音勒芬,加速/反转观察,加速成长,72.5287,72.0393,73.8688,71.3166,,23.6555,18.4142,15.9279,47.875,66.6667,0.2008,1.0647,8.87,18.8579,28.6834,0,0,0,[],[],False,False,False,有效,1.0
002001,新和成,成长质量优先,持续成长,72.5244,67.6927,78.5127,75.0429,,18.2752,11.3065,15.3054,-3.9554,100.0,0.2773,0.9076,11.39,30.6798,24.9571,0,0,0,[],[],False,False,False,有效,1.0
600988,赤峰黄金,成长质量优先,持续成长,72.4803,68.441,79.5902,70.3785,,33.1131,56.4992,-6.913,-18.2046,100.0,0.2679,1.0855,12.31,30.0003,29.6215,0,0,0,[],[],False,False,False,有效,1.0
002185,华天科技,观察,持续成长,72.307,90.2686,57.2716,48.493,,35.0936,259.1522,16.0619,243.8569,100.0,0.0963,1.2444,4.44,8.0693,51.507,0,0,0,[],[],True,False,False,有效,1.0
603223,恒通股份,加速/反转观察,加速成长,72.2972,73.3422,67.917,77.9224,,7.6367,85.4872,39.6864,13.8189,66.6667,0.2007,0.7843,4.51,26.2229,22.0776,0,0,0,[],[],False,False,False,有效,1.0
000301,东方盛虹,加速/反转观察,反转/低基数,72.2851,84.5193,79.7904,20.5716,,14.7874,1065.1027,23.567,959.2796,50.0,0.2594,4.0299,12.39,6.5666,79.4284,0,0,0,[],[],True,False,True,有效,1.0
605016,百龙创园,成长质量优先,持续成长,72.1675,61.5916,87.3941,73.442,,16.9868,24.0627,-2.7589,-25.9994,100.0,0.5808,2.0939,9.92,27.7348,26.558,0,0,0,[],[],False,False,False,有效,1.0
000430,张家界,加速/反转观察,反转/低基数,72.1571,80.1935,59.6458,73.0705,,9.3362,1026.8008,3.0765,1021.1868,83.3333,0.0208,0.0143,20.94,145.3575,26.9295,0,0,0,[],[],True,False,False,有效,1.0
002151,北斗星通,加速/反转观察,反转/低基数,72.1452,81.5146,53.8387,80.6503,,38.4787,2784.1766,-9.1941,2757.7033,66.6667,0.1139,3.4402,0.84,2.4533,19.3497,0,0,0,[],[],True,False,False,有效,1.0
601086,国芳集团,加速/反转观察,反转/低基数,72.094,76.4296,73.0227,57.2299,,10.3458,214.0915,4.639,192.9359,66.6667,0.2682,1.5916,4.34,16.8538,42.7701,0,0,0,[],[],True,False,False,有效,1.0
601958,金钼股份,加速/反转观察,加速成长,72.0686,70.0122,66.9488,88.4774,,13.7857,25.9499,11.8434,20.1754,83.3333,0.1199,0.5452,8.79,24.4088,11.5226,0,0,0,[],[],False,False,False,有效,1.0
600310,广西能源,加速/反转观察,反转/低基数,72.0534,83.6419,79.2434,22.908,,17.3983,275.1101,22.9595,710.028,50.0,0.3687,5.7051,4.41,11.8049,77.092,0,0,0,[],[],True,False,True,有效,1.0
600989,宝丰能源,成长质量优先,持续成长,72.0034,68.7203,83.8479,58.1639,,32.3321,70.1374,-13.3119,-8.955,100.0,0.3962,1.2299,18.61,32.2139,41.8361,0,0,0,[],[],False,False,False,有效,1.0
603508,思维列控,成长质量优先,持续成长,71.9411,57.607,82.1977,94.43,,5.7308,4.6474,5.4359,3.2315,100.0,0.4921,1.1289,7.75,45.2148,5.57,0,0,0,[],[],False,False,False,有效,1.0
603444,吉比特,观察,增速观察,71.923,64.7211,82.8269,77.3895,63.42,48.0138,69.3142,-19.8756,-20.5079,66.6667,0.3415,1.1661,18.57,34.2236,22.6105,19,14,5,"['业绩兑现', '产能产品', '研发技术']","['业绩风险', '扩张不确定', '治理监管']",False,False,False,有效,1.0
002463,沪电股份,成长质量优先,持续成长,71.9028,84.797,64.6125,47.801,,61.1683,73.7221,19.1666,25.9851,100.0,0.0841,0.3936,17.38,21.3534,52.199,0,0,0,[],[],False,False,False,有效,1.0
603099,长白山,加速/反转观察,加速成长,71.8893,82.4142,50.0116,84.0701,,17.7442,161.8384,11.7631,172.1711,83.3333,0.1096,23.9646,0.08,0.2538,15.9299,0,0,0,[],[],False,False,False,有效,1.0
600354,敦煌种业,加速/反转观察,加速成长,71.8642,83.6632,58.8437,62.5082,,20.9251,165.6767,20.5074,170.9413,66.6667,0.0226,0.1355,18.7,33.2135,37.4918,0,0,0,[],[],False,False,False,有效,1.0
002745,木林森,加速/反转观察,反转/低基数,71.7974,85.6294,62.0186,49.859,,23.6836,330.6765,20.5582,825.8866,50.0,0.1115,1.6503,5.6,6.8354,50.141,0,0,0,[],[],True,False,False,有效,1.0
603027,千禾味业,加速/反转观察,加速成长,71.7871,62.1365,78.5596,87.1938,,6.3456,15.8488,22.6627,48.2469,33.3333,0.3215,2.2432,5.79,14.3317,12.8062,0,0,0,[],[],False,False,False,有效,1.0
605020,永和股份,成长质量优先,持续成长,71.7304,76.0275,67.599,67.1019,,28.1591,89.0051,15.1207,-34.4527,100.0,0.1353,0.8269,8.59,16.418,32.8981,0,0,0,[],[],False,False,False,有效,1.0
600428,中远海特,成长质量优先,持续成长,71.7278,76.1117,79.9031,42.2256,,34.0667,66.2359,-4.2541,49.9425,100.0,0.2597,2.736,7.89,13.3944,57.7744,0,0,0,[],[],False,False,False,有效,1.0
003022,联泓新科,加速/反转观察,加速成长,71.7269,90.2992,63.7655,31.9326,,84.3071,165.6821,83.1964,135.283,66.6667,0.1186,1.4902,5.59,9.4207,68.0674,0,0,0,[],[],False,False,False,有效,1.0
603203,快克智能,加速/反转观察,加速成长,71.7011,74.5012,70.6342,65.4345,,31.8164,13.9666,17.4885,48.7488,83.3333,0.1564,0.6864,10.09,23.2382,34.5655,0,0,0,[],[],False,False,False,有效,1.0
603530,神马电力,成长质量优先,持续成长,71.6424,68.6611,79.7994,64.2725,,26.9757,34.0095,-0.9677,-4.9143,100.0,0.2823,1.1758,11.46,24.0121,35.7275,0,0,0,[],[],False,False,False,有效,1.0
002926,华西证券,成长质量优先,持续成长,71.6407,78.0983,86.3412,22.867,,30.8181,89.7064,13.064,-12.2714,100.0,3.2237,8.9992,3.84,35.8133,77.133,0,0,0,[],[],False,False,True,有效,1.0
000070,特发信息,加速/反转观察,反转/低基数,71.6195,85.4238,74.187,25.0717,,19.4087,1007.517,19.2468,1030.625,50.0,0.2255,8.5549,5.98,6.1329,74.9283,0,0,0,[],[],True,False,True,有效,1.0
002491,通鼎互联,加速/反转观察,反转/低基数,71.5727,90.8564,56.3605,44.1461,,61.456,326.0428,44.3758,524.834,50.0,0.0582,0.7064,7.88,9.4073,55.8539,0,0,0,[],[],True,False,False,有效,1.0
000089,深圳机场,成长质量优先,持续成长,71.572,72.2844,81.1293,50.3202,,6.1185,135.9726,-2.0904,117.4267,100.0,0.4236,1.5425,6.17,27.8067,49.6798,0,0,0,[],[],False,False,False,有效,1.0
601899,紫金矿业,成长质量优先,持续成长,71.5073,71.2648,82.402,50.4453,,15.7817,68.1703,0.8169,6.6216,100.0,0.2857,1.4162,19.6,25.653,49.5547,0,0,0,[],[],False,False,False,有效,1.0
600078,澄星股份,加速/反转观察,反转/低基数,71.486,87.3056,65.5149,35.9694,,20.3681,533.7505,13.2068,429.4909,83.3333,0.1056,1.9201,6.77,8.3493,64.0306,0,0,0,[],[],True,False,False,有效,1.0
600251,冠农股份,观察,增速观察,71.4824,65.3817,81.7788,69.1919,,0.2818,79.0908,28.6855,8.7831,50.0,0.3685,0.9532,13.34,39.485,30.8081,0,0,0,[],[],False,False,False,有效,1.0
600155,华创云信,加速/反转观察,反转/低基数,71.4452,83.767,73.5285,30.3134,,33.9412,202.6463,40.0207,7.9273,66.6667,1.4865,10.951,1.19,8.9799,69.6866,0,0,0,[],[],True,False,False,有效,1.0
605358,立昂微,加速/反转观察,反转/低基数,71.4452,83.6708,59.4929,58.673,,25.7226,166.1071,9.5987,119.7065,83.3333,0.1769,4.412,1.13,3.4839,41.327,0,0,0,[],[],True,False,False,有效,1.0
603489,八方股份,加速/反转观察,反转/低基数,71.4003,86.7096,42.444,83.3849,,33.8084,233.2748,35.2791,172.2316,50.0,-0.0014,-0.0113,3.86,12.4776,16.6151,0,0,0,[],[],True,True,False,有效,1.0
603025,大豪科技,成长质量优先,持续成长,71.2802,72.6386,74.9573,59.8508,,23.3648,33.4465,4.6668,11.9041,100.0,0.1942,0.6676,18.87,31.3532,40.1492,0,0,0,[],[],False,False,False,有效,1.0
003018,金富科技,加速/反转观察,加速成长,71.251,88.1468,51.9937,59.0783,,82.3785,93.87,97.1827,122.4258,66.6667,0.024,0.184,5.86,18.4594,40.9217,0,0,0,[],[],False,False,False,有效,1.0
000686,东北证券,成长质量优先,持续成长,71.2456,80.0549,85.5862,16.1364,,29.3799,77.4926,11.6031,11.3622,100.0,2.4686,8.5501,3.75,29.8653,83.8636,0,0,0,[],[],False,False,True,有效,1.0
600426,华鲁恒升,加速/反转观察,加速成长,71.2032,72.1985,69.0444,72.5345,,8.8738,49.9791,18.3904,65.0229,66.6667,0.1569,1.1441,6.87,14.8237,27.4655,0,0,0,[],[],False,False,False,有效,1.0
002979,雷赛智能,观察,持续成长,71.1462,84.4588,56.3262,60.8482,,39.9166,62.7909,21.6399,50.3659,100.0,0.0348,0.224,10.23,15.9492,39.1518,0,0,0,[],[],False,False,False,有效,1.0
002479,富春环保,加速/反转观察,加速成长,71.1205,83.5187,61.9835,52.2002,,29.2538,72.1135,27.3216,87.7943,83.3333,0.093,0.9349,7.43,11.8021,47.7998,0,0,0,[],[],False,False,False,有效,1.0
002134,天津普林,加速/反转观察,反转/低基数,71.0153,92.988,57.011,33.1056,,43.4659,560.0582,21.2658,645.9885,83.3333,0.0508,1.0812,8.55,7.2863,66.8944,0,0,0,[],[],True,False,False,有效,1.0
000750,国海证券,成长质量优先,持续成长,71.0093,77.3323,82.3125,29.4337,,39.4362,48.9551,32.2136,-30.6109,100.0,3.2526,13.062,2.41,26.3559,70.5663,0,0,0,[],[],False,False,True,有效,1.0
002752,昇兴股份,加速/反转观察,加速成长,70.9673,78.2601,71.4338,48.1562,,16.2799,65.2906,15.6676,92.7309,83.3333,0.1897,2.9214,6.72,6.4596,51.8438,0,0,0,[],[],False,False,False,有效,1.0
601878,浙商证券,加速/反转观察,加速成长,70.9435,77.8876,87.1809,17.6365,,49.3295,40.2096,13.3752,15.3353,83.3333,2.7422,9.7077,4.31,32.6716,82.3635,0,0,0,[],[],False,False,True,有效,1.0
000737,北方铜业,加速/反转观察,加速成长,70.9027,91.9433,55.9708,37.6446,,69.3345,186.6146,53.5335,157.6016,83.3333,0.0496,0.77,18.66,6.4353,62.3554,0,0,0,[],[],False,False,False,有效,1.0
601339,百隆东方,观察,增速观察,70.8793,69.7043,73.9677,68.2279,,19.0285,43.4512,20.0471,-16.5125,66.6667,0.2313,1.7672,5.96,13.0907,31.7721,0,0,0,[],[],False,False,False,有效,1.0
600711,盛屯矿业,加速/反转观察,加速成长,70.8683,84.1393,67.2433,38.3053,,39.5572,71.3723,22.9535,73.5651,83.3333,0.1186,1.2666,10.471,10.2422,61.6947,0,0,0,[],[],False,False,False,有效,1.0
600770,综艺股份,观察,持续成长,70.8506,78.8106,54.5851,79.5013,,55.1842,136.9176,19.5225,-124.2048,100.0,0.1164,0.8166,1.38,17.9778,20.4987,0,0,0,[],[],True,False,False,有效,1.0
002407,多氟多,加速/反转观察,反转/低基数,70.7629,93.9214,51.8939,39.0257,,62.5493,897.1941,48.1842,728.2198,66.6667,0.0478,0.6572,5.94,8.1573,60.9743,0,0,0,[],[],True,False,False,有效,1.0
002797,第一创业,加速/反转观察,加速成长,70.7248,75.5683,85.6039,26.4362,,18.4755,41.669,14.1042,48.5546,83.3333,0.966,3.0482,3.94,32.4434,73.5638,0,0,0,[],[],False,False,True,有效,1.0
601918,新集能源,加速/反转观察,加速成长,70.7247,77.1013,78.463,36.1183,,35.8202,32.271,39.3317,43.0046,50.0,0.2823,1.8303,6.96,16.1099,63.8817,0,0,0,[],[],False,False,False,有效,1.0
601877,正泰电器,观察,增速观察,70.7212,74.9739,82.0395,35.3266,,28.4618,22.2263,36.7919,6.0398,83.3333,0.3463,4.2108,6.85,10.704,64.6734,0,0,0,[],[],False,False,False,有效,1.0
600763,通策医疗,成长质量优先,持续成长,70.698,64.8244,77.0518,75.6112,,4.102,32.7044,2.7336,32.5165,100.0,0.2524,0.8733,9.53,32.8291,24.3888,0,0,0,[],[],False,False,False,有效,1.0
600521,华海药业,加速/反转观察,加速成长,70.695,76.0394,75.1397,45.7726,,8.7786,88.2621,18.8366,164.4548,66.6667,0.2235,1.4244,7.92,15.614,54.2274,0,0,0,[],[],False,False,False,有效,1.0
002083,孚日股份,加速/反转观察,加速成长,70.6833,75.4171,67.6203,62.608,,12.7803,64.0107,15.3315,40.8543,83.3333,0.1397,1.0114,8.22,13.6488,37.392,0,0,0,[],[],False,False,False,有效,1.0
000629,钒钛股份,加速/反转观察,反转/低基数,70.674,82.4299,45.0531,86.648,,17.446,211.097,50.141,343.816,33.3333,0.0551,1.2427,1.77,4.955,13.352,0,0,0,[],[],True,False,False,有效,1.0
002552,宝鼎科技,加速/反转观察,反转/低基数,70.6568,93.5314,51.892,39.5623,,54.6914,518.6297,45.9604,568.459,66.6667,0.0323,0.5118,8.68,7.6928,60.4377,0,0,0,[],[],True,False,False,有效,1.0
002266,浙富控股,加速/反转观察,加速成长,70.6316,84.7733,62.5259,44.4181,,26.2833,139.4538,15.2771,124.3969,83.3333,0.0901,0.893,10.71,10.3491,55.5819,0,0,0,[],[],False,False,False,有效,1.0
000783,长江证券,观察,增速观察,70.5098,72.5039,93.5407,18.4657,,58.5992,83.8003,-1.2637,-17.644,83.3333,3.8392,8.9305,8.39,43.0422,81.5343,0,0,0,[],[],False,False,True,有效,1.0
002833,弘亚数控,加速/反转观察,加速成长,70.4858,66.5972,76.4008,70.322,,21.7489,5.0887,31.5926,21.8627,50.0,0.2381,1.4055,8.52,17.1703,29.678,0,0,0,[],[],False,False,False,有效,1.0
600508,上海能源,加速/反转观察,加速成长,70.3982,76.6621,67.0284,58.3462,,27.2059,38.0157,46.2994,107.2119,33.3333,0.2499,3.9231,2.23,5.7017,41.6538,0,0,0,[],[],False,False,False,有效,1.0
600150,中国船舶,成长质量优先,持续成长,70.3635,85.2095,64.481,37.5908,,26.0053,163.5087,12.0368,77.5091,100.0,0.1193,1.0969,6.71,11.6561,62.4092,0,0,0,[],[],False,False,False,有效,1.0
603198,迎驾贡酒,加速/反转观察,加速成长,70.3635,61.0859,79.6693,79.5847,,8.0798,2.7892,26.1229,26.1017,66.6667,0.3147,0.9254,10.74,34.0882,20.4153,0,0,0,[],[],False,False,False,有效,1.0
002274,华昌化工,加速/反转观察,反转/低基数,70.3325,86.9912,45.8008,69.4197,,24.8486,1026.8957,42.8099,1166.0884,33.3333,0.0491,1.6018,2.33,3.1306,30.5803,0,0,0,[],[],True,False,False,有效,1.0
002980,华盛昌,加速/反转观察,加速成长,70.1502,84.0981,56.9447,54.7174,,37.0935,72.9436,37.6136,108.6095,66.6667,0.06,0.382,6.53,15.6361,45.2826,0,0,0,[],[],False,False,False,有效,1.0
002925,盈趣科技,加速/反转观察,加速成长,70.127,83.2954,55.25,60.3756,,40.2068,145.0875,24.5932,15.6605,66.6667,0.0514,0.3881,6.49,13.761,39.6244,0,0,0,[],[],False,False,False,有效,1.0
002546,新联电子,加速/反转观察,加速成长,70.0987,76.2713,51.6948,88.3887,,8.2522,140.9506,18.4837,24.0949,83.3333,-0.0865,-0.0779,11.36,110.9435,11.6113,0,0,0,[],[],False,True,False,有效,1.0
600061,国投资本,观察,增速观察,70.0706,76.7136,87.9153,14.452,,76.3606,29.2878,14.3147,7.5751,83.3333,1306.0751,19.1468,4.0,6690.423,85.548,0,0,0,[],[],False,False,True,有效,1.0
603638,艾迪精密,观察,持续成长,70.0672,83.3543,52.9629,64.4144,,44.2065,47.7071,26.9139,33.3114,100.0,0.0252,0.1865,7.96,14.2775,35.5856,0,0,0,[],[],False,False,False,有效,1.0
600995,南网储能,成长质量优先,持续成长,70.0113,69.7742,82.2532,46.2385,,24.83,33.6052,5.3381,-16.2865,100.0,0.5554,2.0574,4.8,32.1092,53.7615,0,0,0,[],[],False,False,False,有效,1.0
601123,马矿股份,字段覆盖不足,增速观察,69.9295,54.5459,83.7803,88.3788,,6.4215,15.7025,,,33.3333,0.4573,1.2142,10.59,37.6787,11.6212,0,0,0,[],[],False,False,False,字段覆盖不足,0.6
002824,和胜股份,加速/反转观察,加速成长,69.9176,83.344,64.2368,41.0,,44.64,102.8158,24.3004,10.3497,83.3333,0.1599,4.3133,3.7,3.6877,59.0,0,0,0,[],[],False,False,False,有效,1.0
603929,亚翔集成,加速/反转观察,反转/低基数,69.8989,91.7239,50.3197,43.5826,,51.3555,204.7986,60.167,164.5007,83.3333,-0.0514,-0.2671,20.91,19.1957,56.4174,0,0,0,[],[],True,True,False,有效,1.0
002292,奥飞娱乐,加速/反转观察,反转/低基数,69.8799,80.5209,53.4879,70.7409,,11.129,370.6952,20.0598,245.5014,50.0,0.0485,0.3705,5.78,13.4166,29.2591,0,0,0,[],[],True,False,False,有效,1.0
603196,璞源材料,加速/反转观察,反转/低基数,69.7829,74.4392,61.2189,72.9419,,104.2536,54.5184,110.0644,-56.8224,50.0,0.1294,1.6891,3.0,10.9329,27.0581,0,0,0,[],[],True,False,False,有效,1.0
000657,中钨高新,观察,持续成长,69.7627,95.838,45.7813,39.4997,,108.5139,280.5341,89.1694,251.3366,100.0,-0.0766,-0.6046,19.29,13.4964,60.5003,0,0,0,[],[],True,True,False,有效,1.0
000800,一汽解放,加速/反转观察,反转/低基数,69.7564,90.9818,56.5255,32.5422,,33.8059,1459.1594,26.8124,1442.7531,66.6667,0.1724,21.1364,1.15,0.8938,67.4578,0,0,0,[],[],True,False,False,有效,1.0
002270,华明装备,成长质量优先,持续成长,69.698,62.2814,82.0267,67.2908,,14.2489,5.7943,9.7449,-9.7419,100.0,0.3582,1.1771,10.94,30.7365,32.7092,0,0,0,[],[],False,False,False,有效,1.0
002245,蔚蓝锂芯,成长质量优先,持续成长,69.6942,77.6425,63.2179,58.8019,,30.3482,53.3903,10.2605,7.7258,100.0,0.1111,1.0564,6.51,11.4217,41.1981,0,0,0,[],[],False,False,False,有效,1.0
601225,陕西煤业,加速/反转观察,加速成长,69.6168,64.732,81.8844,59.7361,,1.1693,47.5746,15.2703,72.5973,50.0,0.2603,1.8219,10.9,21.9348,40.2639,0,0,0,[],[],False,False,False,有效,1.0
605580,恒盛能源,成长质量优先,持续成长,69.6126,74.3277,71.296,52.1001,,28.0908,38.0213,2.7056,23.8171,100.0,0.1691,1.0652,8.91,16.0411,47.8999,0,0,0,[],[],False,False,False,有效,1.0
601002,晋亿实业,观察,增速观察,69.6009,64.3916,72.0225,80.3856,,4.4524,76.8194,5.8572,-9.2976,83.3333,0.2404,1.4325,4.72,16.8371,19.6144,0,0,0,[],[],False,False,False,有效,1.0
601377,兴业证券,成长质量优先,持续成长,69.5817,76.0295,86.0693,17.2632,,24.5381,60.0781,3.5122,27.4396,100.0,1.1888,3.7578,3.6,39.7247,82.7368,0,0,0,[],[],False,False,True,有效,1.0
